proma promo sinyale ndak masok nde omah lur	negative
satu lagi kalau ini nanya byu g bisa buka zoom ya	negative
paket abis langsung gant aja operator lain	negative
min apakah lagi masalah jaring ya karena kok tiba hilang signal gin	negative
susah bet buka aplikasi byu	negative
min coba switch akun dlu	neutral
kalau malam hari aplikasi selalu begini tcojokvizzip	negative
fox sport dong biar bisa full nonton motogp	neutral
aku bentar lagi ultahh awas aja kado gasampe ya nin tcocirchap	neutral
promo kuota gede gaban sinyal ilang hoam	negative
ganti hp nih kayak	neutral
min benerin dulu jaring min	negative
mau buka aplikasi tapi tidak bisa terus padahal lagi urgent ni kenapa ya astagfirullah ya gusti	negative
demi apa ini by u drtd ilang sinyal	negative
coba pakai koneksi internet provider lain ya	neutral
min kok punya saya gabisa g	negative
gamau nambahin paket yg cepat lebih tinggi apa	neutral
jaring masih ilang ilangan gitu loh	negative
apakah byu sdh bisa pakai g telkomsel	neutral
widih ada kak bayu halo kacks	neutral
penting banget si krn sgt sgt pengaruh hidup kita hari hari	neutral
facebuk lah terus maen ninja saga	neutral
mikirin g noren aja mentok kbps kok by u tcohpddyvts	negative
by u lagi maintenance kah min	negative
nahan emosi karena sinyal byu makin lot	negative
cara cek kuota tanpa aplikasi gmn ya aplikasi tiap buka kok gabisa	negative
dan enak nya lagi tiap ada event ato apa selalu dpt gratis kuota	positive
buset sinyal parah bgttt	negative
paket banyakin dulu rate atas k sudah bisa dapet gb hari provider lain lebih murah	negative
tidak mau bikin liga euro fantasy nih tidak mau sedia toping molatv juga	neutral
benar l dah lot	negative
that sueeeeeeeeee	negative
kapan ada paket atau toping bundling	neutral
min dipake refresh ig kagak bisa bisa kenapa nih	negative
min kamu gaada niat buat bikin topping netflix gituh	neutral
kak cara check pulsa by u	neutral
biasa nya beli selalu unlimited	neutral
lumayan bisa buat donlod ambil paket gb hari tcoxlqqvhpv	positive
lagi ganggu yak kok buka spotify gabisa mulu	negative
koneksi benerin makin kesini makin ngaco	negative
sering pakai gb itu pun kuramg tapi karema di tetringin sama adk sama ibu sih	neutral
ken tahu cara gunain kuota gb dri	neutral
minn emang pakai bay u jaring bisa bagus juga	neutral
ini gimana meh beli kuota gabisa di bukaa aaaaaaaaa tcoqmdarqw	negative
suka ga konek spotify sma netflix knp ya min	negative
cuma mentok sampai ios tolooooong	neutral
gaperna main game karena saya tau rasa main	neutral
emang benar benar lu ya tcozelstm	negative
baru kemaren sabtu habis nonton fast and furious	neutral
lagi kecewa banget nih sama sinyal by u dari kemaren jelek banget	negative
pernh toping yutub ratus giga	neutral
di mana tidak penting yg jelas akhir ktemu waktu masih ada paket by u gb rb paket murah kakakkk	positive
mantap nih admin gercep ga kaya admin yg smart doang tapi ga fren	negative
nindy jaring kenapa ihh wfhnya jadi ngadettt	negative
tolong dong aku gabisa sama sekali nihhh bahkan pencet registrasi aja gabisa	negative
tolong min ini kenapa baru banget saya aktivitas dan kartu dateng tidak bisa dipake internetan plis respon saya	negative
ada yg make by u trus kendala ga sih lot dan gabisa beli credit paket	negative
paket gb nya mana	neutral
sama nih gabisa beli paket jadi urgent banget padahal drtd	negative
rb gb tapi sekarang tidak ada	neutral
min sudah hari sinyal hilang hilang terus sudah kali kali di plane mode restart seperti memang lagi ganggu parah ya	negative
eh aku ultah kok gaperna dapet yaa	neutral
gabisa nntn euro dong	negative
unlimited mbps buat minggu walopun kadang lot tapi ndakpa	neutral
bisa angka jam cantik azeekk keren tidak sie tcohhsjnasox	positive
aplikasi saya tidak bisa buka kenapa ya apakah sedang eror	negative
kak kalo sim card rusak gimana cara ganti sim card baru	negative
menang murah doang anjg	negative
anjir yaaa bikin kesel banget sumpah masa kaga dapet g tcohfnjidszn	negative
minggu ini sinyal by u ulah apa daerah padang aja ya xd	negative
kalau byu g perlu ganti kartu ga bang	neutral
udh sering btw sinyal km knp dehhhhh dari jam siang ini loh gaada	negative
min kok hari ini sinyal lebih jelek dari biasa min bahkan barusan dpetnya sempet g doang	negative
pleasee kenapa aplikasi harus error skrg	negative
halo min sinyal lemah banget nih	negative
sinyal di bogor jelek banget	negative
eh versi jd yg blm update mending tidak usah update ver aja deh	neutral
agar bebas main game tanpa khawatir ping merah	positive
rb gb kok ilang min	neutral
wah nyata admin bayu dreamzen juga tcodqlliyeen	neutral
main mobile legends paling enak pakai byu	positive
ini tolong di tingkat dong min di paket kata mpbs tapi ini di cek x dan mpbs loh min	negative
akhir ngerasain sinyal e pas samsung ngeluarin galaxy young alias sowe banget iki opo jek usum sinyal e yaallah tulungggg	negative
kenapa sekarang sinyal jelek suka ilang tiba tiba	negative
tar dl min hapeku bom g	neutral
mau protes kenapa cepat unlimited masih	negative
gabisa login dari kmrin kenapa dah	negative
applikasinya kenapaaa siih tidak bisaa terbukaaa trusss mau beli pulsa gimanaaa	negative
jaring kalo lagi genah enak	negative
ini aku beli yg gb tapi buat buka spotify gabisa	negative
goblog sinyal benerin ajg lambat benar kaya siput	negative
kenapa byu tidak bisa buat netflix ya	negative
gabisa internetan wadoo jam jam main game padahal jam segitu	negative
aku mbyen uninstall trus install maneh	neutral
tiba hilang yah	negative
baru baik server sistem ka	negative
wk emang dasar bangsat aja itu tiba tiba ngilang	negative
udh hari appnya ga bisa buka jd gabisa apa apa	negative
hallo kak saya mau nanya kok tiba tiba signal saya jelek banget ya	negative
internetnya ganggu sampai kapan min bakal ada kompensasi ga nih lama soal ganggu kuliah jd ga lancar	negative
aku beli pulsa byu k tapi yg masuk baru yg k bayar pakai shopeepay bisa bantu nindy	negative
min bisa jelasin kenapa dari kemarin sinyal h terus	negative
saya di email minta kompensasi kait hal ini	neutral
akhir nindy kasih paket toping game lumayan buat main game pas lagi kismin	positive
bayu ter grecep emang	positive
bentaaaar harus lurus nih min kalo kita download update in game keitung topping apa quota utama ni kalo keitung topping si beneran ggwp bikos we already know that update game itu makan banyak quota	neutral
promo sih ok banget lah ya	positive
sinyal ngapa lot banget barusan mon maap	negative
kapan min g nya	neutral
rumah kenceng banget sih turut	positive
ini knp gbisa di buka apkny mau beli kuota	negative
apa faedah pakai g bila speed unlimited nya masih di mbps	negative
k gb bulan mantep banget tapi ko uda gaada si	neutral
mkny pakai live on aj	negative
gocek btc mes dalam detik	neutral
beneran ngga nih g nya yg sekarang aja asli lte ghehehe	negative
ok dapet gin ya sy tapi memang aplikasi gabisa akses sih tcoldgphfgt	negative
emang pernah mbps k	neutral
topping ig tinggal byte sudah gabisa buat akses ig	neutral
benerin dlu sinyal g nya bru g	negative
anjing	negative
padahal di app store nya minimal ios hiks tcousgbnysjfh	negative
halo aplikasi kenapa ya kok tidak bisa buka terus sudah dua hari	negative
yaallah trnyata ada temennya asli kesel mau gigit	negative
habis itu dah tidak ada lagi	neutral
bisa yg becus ga sinyal	negative
sinyal jadi adat min tarif malah murah tsel hadeuh	negative
dahla appnya sering gbsa buka	negative
happy anniversary buat kita tcoicmzpvk	positive
after uninstal applikasi nih kok tetep gin tconudzhjaxp	negative
aku juga sering gitu min padahal buat internetan masih aman	negative
eaakkk by u ilang sinyal nya	negative
cek dm sinyal saya ilangan nih	negative
ini kenapa saya tidak ada jaring by u yaa tiba tiba hilang sinyal nyaa tcocxjlxxp	negative
kak cek dm malu sini kak takut kira saya jelek by u	negative
makanya byu bisa donk bikin paket yg jadi tidak kena blokir masa buka reddit aja blokir	neutral
ada reward apa nih bagi bagi kuota kah atau jaring malemnya di stabilin lagi biar lancar pas tcotaftxswmw	negative
makasih hadiah nya tcosxpdazqazj	positive
kenapa akhir ini signalnya jelek parah ya	negative
permisi min mau tanya untuk paket yang unlimited ada paket unlimited yang speed internetnya mb	neutral
aku mbyen uninstall trus install maneh manjur	neutral
hallooooo kenapa ya ini kuota topping youtubenya tidak jalan jalan terus minggu ini padahal masih banyak t tcosvuopbxbl	negative
min bonus dong paket data dong	neutral
min by u app nya lagi error ya	negative
coba pakai koneksi internet provider lain ya kak	neutral
ga mikirin device lama gimana mau beli paket kalo gin tcozjiefriix	negative
bnerin jaring dulu min sering g mau konek apps	negative
mas blom jalan internetnya	negative
bisa tel emak alhamdulillah simpati telpon ke rp karena sudah ada combo sakti enak pakai by u ga tcowwkdlxoys	positive
ga bisa beli pulsa ga sampai pilih metode bayar di aplikasi	negative
woi bangkrut nanti by u nya	negative
sudah jam jam begini min mau buka app byu buat chat cs saja tidak bisa saya sudah dm info lengkap saya	negative
kesel lah	negative
jaring lo benerin dulu	negative
aku yg bukan gamers aja ngerasain kok	negative
lah knapa byu tidak bisa tlp via wa	negative
nindy knp gb rb nya dihilangin sedih tcouvrevakhi	neutral
cepat download dan upload byu berapa mbps buat paket internet biasa yg gb gitu	negative
updatean by u biar sinyal nya di bagusin	negative
tengkyu untuk hadiah ultah nya by tcohtwyvu	positive
sudah hri buka apk kek gni sudah terupdate pdahal	negative
yang penting kalo nongkrong itu tidak usah pakai kartu soal rada rada tidak guna sinyal tcomcnjruyfm	negative
kenapa saya klik reward koin mbps dapat gb hari	negative
min kalau sim card hilang ngurusnya mana ngurusnya ke	neutral
msh setia pakai	negative
sama kak lama ga masuk apa ga masuk	negative
kesel banget kan	negative
kpn saya dapat min sudah mau bulan	neutral
pakai by u lah goreng nya kalo bikin meeting suka putus putus jelek	negative
kira lama ngga ya saya mau beli kuota ni dan hanya bisa di aplikasi byu kan tcofntdmlchx	neutral
kok makin kesini malah jelek ya jaring	negative
dari tadi sore aplikasi nya tidak bisa di buka	negative
apa ada atur baru apa gimana ato twitterku kena blokir apa gimana min gabisa dipake buat buka twitter	negative
dpt hadiah tidak	neutral
min ini app nya kenapa gabisa buka ya lagi urgent banget mau beli paket	negative
nin byu ngeblock spotify ya kok harus pakai vpn	negative
silah guna simpatri	negative
baru beli yg unlimited bulan hikzzzzz	neutral
tolong wooooooy saya mo isi kuota ini ngapa dah	negative
min tambahin varian kuota dong	neutral
biasain dong kalo malam tuh jangan lot mulu	negative
iyaaaaa donggggg by u gituuu lhooo	positive
kenapa tiap streaming yutub dari g kok tiba jadi h sih selalu gitu saat resolusi p aku pakai paket yang unlimited rb rasa sia sia bayar mahal tapi selalu kayak gitu	negative
tolong ini kenapa dah drtd malam tidak bisa buka apknya	negative
by u anjeng sudah ngisi pulsa banyak banyak gabisa buat langgan spotify mana gabisa transfer lagi pulsa do better	negative
belum butuh g paket mbps nya naikin ke mbps lagi plis	negative
lah percuma hpnya blm support eh tapi sini juga blm ke cover g sih	neutral
sinyal g kenapa ini aduuhh tiba no connections gin	negative
byu lagi troubel ya	negative
aplikasi saya tidak bisa buka info nomor telfon dan email sudah saya kirim di dm tolong di cek	negative
knp gin mlu daritadi pagi jd gabisa beli kuota woyy tcoxqiubkcpi	negative
mint app by u nga bisa buka knp ya	negative
ini lu punya aplikasi napa dah	negative
misi min ini saya sudah beli paket sudah bayar di alfamart tapi kenapa belum proses ya padahal bayar sudah hasil	negative
min telkomsel tgl sudah bsa g	neutral
min kok skrg byu tidak ada kuota gb rb lg knp atau ada di hari apa	negative
ka nindy baik banget tcokagzmxiqvh	positive
lo juga sama cel astaga by u nih kenapa deh mau beli kuota malah gin huhu	negative
ga bisa konek sama sekali pke pket unlimited	negative
horor pas liat quota cuma kb	neutral
tolong klarifikasi dari bas giga hilang	negative
kenapa dari tadi tidak bisa untuk buka tokopedia dan instagram ya whatsapp juga sering eror tapi untuk browsing youtube lancar	negative
alah mbps mah judul doang asli mah mbps	negative
min kuota roaming jepang dah ada	neutral
btw sinyal tbtb ilang kalau di aku	negative
kalau sabar dpt gift apa min	neutral
nin aku kok tidak dapet kuota anniversary tahun ya sudah lewat hari yang lalu padahal	neutral
nindy tidak mau cobain space sambil ngabuburit	neutral
tidak pernah cek sih berapa karena pakai unlimited mah tidak mikir gituan	positive
ini app by u kenapa force close mulu ya mau beli paket duh	negative
baru jadi ke bulan nih sama by u	neutral
ancuuuuuuurrrr tcovyvccwsvis	negative
min byu lagi kenapa sih kok h mulu ya dari siang	negative
unlimited jadiin mbps dahh pateninnnn harga k gamasalahhh sudah	neutral
min paket unlimited mb	neutral
hari aja gb kalo hri dah tcobtwvntasf	neutral
huaa alhamdulillah t t terhuraa bigthanks to terimakasih jaringannyatt	positive
parah banget hiks sinyal	negative
jaring udh mulai jelek nih	negative
lg ganggu kah kok internetnya nggk bisa ya	negative
cara stop kuota unlimited byu gimana ya	neutral
min paket yg rb mbps tidak bisa untuk streaming netflix	neutral
lot itu ini baru aja ken nyoba unlimited byu takut tcoroyzzhoq	negative
kalo nelpon sama by u bisa tidak	neutral
minn apaga mau kasih kuota gratiss yg banyakk banyakk	neutral
jarigan benerin	negative
tapi min di badau sudah minggu g hilang	negative
min aku sering ngeliat iklan by u ada kuota yang gb hari itu gmn cara min	neutral
min ning bantuin sinyal di tempat ko ilang ilangan	negative
min ini dari tadi siang by u tidak koneksi internet aplikasi juga gagal muat walau pakai wifi	negative
min paket game tidak bisa buka aov	negative
mint paket unlimited naikin speednya mint tapi harga jangan naik mahal mahal	negative
kenapa tidak bisa buka netflix aplikasi lain lancar tcoayfccvmqc	negative
unlimited bulan lop dah walopun kadang lot hehe	negative
kenapa tidal bisa masuk ke aplikasi	negative
tolong benerin aplikasi saya mau beli kuota	negative
min cara cek kartu sim format nya apa kalau simpati kode nya	neutral
iya lelet nih	negative
akhir bagi juga tcogmbezlfv	positive
buffering terus ada apa gerangan biasa satsetsatset	negative
hampir giga mau ada paket lain	neutral
bisa g gk	neutral
kaakkk applikasinya kenapa ya kokk ga bisa ke bukaaa	negative
kenapa saya tidak bisa login aplokasi	negative
iyaaa coba ikut aja kuis kultumnya sp tau dpt	neutral
min knp sih ini sinyal jelek banget dari kmaren	negative
kartu sim card saya patah apakah bisa kirim ulang	neutral
punya masalah apa sih sinyal jelek banget dri semalem	negative
saya isi pulsa toping telpon semua operator tapi tidak bisa guna parah	negative
yoi kalo lg maen catur sih oke kalo lagi warrr nyebelin	negative
makasih kado gb nya tcodqfvnsktx	positive
kenapa skrg sering banget kek gin ya mo ngecek kuota jd susah kak tcohxzgbnfpll	negative
postingan euro hilang min sy cek di uspace juga ndak ada ada yang salah	neutral
happy monthiversary buat kita tcomfrmbytrk	positive
saya sudah beli kuota thr via mbca dan sudah hasil transaksi di bca tapi kenapa blom hasil di app byu yah mohon bantu	negative
aplikasi by u lama sekali buka sudah clear cache juga ini banyak fitur dalam app atau gimana tcopevkzqyw	negative
